Time,Force
"20.6900","-0.0015"
"20.7100","0.0015"
"20.7300","0.0003"
"20.7500","0.0010"
"20.7700","-0.0018"
"20.7900","0.0006"
"20.8100","0.0004"
"20.8300","0.0011"
"20.8500","-0.0012"
"20.8700","0.0004"
"20.8900","-0.0001"
"20.9100","0.0007"
"20.9300","-0.0011"
"20.9500","-0.0001"
"20.9700","0.0006"
"20.9900","0.0011"
"21.0100","-0.0006"
"21.0300","-0.0005"
"21.0500","-0.0001"
"21.0700","0.0003"
"21.0900","-0.0009"
"21.1100","-0.0005"
"21.1300","0.0000"
"21.1500","0.0068"
"21.1700","0.0304"
"21.1900","0.0322"
"21.2100","0.0260"
"21.2300","0.0394"
"21.2500","0.0581"
"21.2700","0.0396"
"21.2900","-0.0083"
"21.3100","-0.0335"
"21.3300","-0.0370"
"21.3500","-0.0285"
"21.3700","-0.0340"
"21.3900","-0.0584"
"21.4100","-0.0918"
"21.4300","-0.0911"
"21.4500","-0.0415"
"21.4700","0.0284"
"21.4900","0.0552"
"21.5100","0.0457"
"21.5300","0.0243"
"21.5500","0.0146"
"21.5700","-0.0073"
"21.5900","-0.0467"
"21.6100","-0.0812"
"21.6300","-0.0915"
"21.6500","-0.0791"
"21.6700","-0.0615"
"21.6900","-0.0357"
"21.7100","-0.0043"
"21.7300","0.0172"
"21.7500","0.0291"
"21.7700","0.0427"
"21.7900","0.0480"
"21.8100","0.0630"
"21.8300","0.1018"
"21.8500","0.1343"
"21.8700","0.1147"
"21.8900","0.0828"
"21.9100","0.0798"
"21.9300","0.0914"
"21.9500","0.0887"
"21.9700","0.0715"
"21.9900","0.0557"
"22.0100","0.0487"
"22.0300","0.0433"
"22.0500","0.0410"
"22.0700","0.0423"
"22.0900","0.0540"
"22.1100","0.0825"
"22.1300","0.1206"
"22.1500","0.1557"
"22.1700","0.1820"
"22.1900","0.2186"
"22.2100","0.2911"
"22.2300","0.3637"
"22.2500","0.3673"
"22.2700","0.2995"
"22.2900","0.2009"
"22.3100","0.1548"
"22.3300","0.1748"
"22.3500","0.2070"
"22.3700","0.1995"
"22.3900","0.1526"
"22.4100","0.1052"
"22.4300","0.0995"
"22.4500","0.1389"
"22.4700","0.2026"
"22.4900","0.2779"
"22.5100","0.3385"
"22.5300","0.3621"
"22.5500","0.3541"
"22.5700","0.3168"
"22.5900","0.2886"
"22.6100","0.3091"
"22.6300","0.3328"
"22.6500","0.3250"
"22.6700","0.3069"
"22.6900","0.3094"
"22.7100","0.3283"
"22.7300","0.3979"
"22.7500","0.5089"
"22.7700","0.5878"
"22.7900","0.6112"
"22.8100","0.6445"
"22.8300","0.7554"
"22.8500","0.9585"
"22.8680","1.2147"
"22.8820","1.4831"
"22.8930","1.7566"
"22.9010","2.0157"
"22.9080","2.3061"
"22.9130","2.5583"
"22.9180","2.8488"
"22.9220","3.1060"
"22.9260","3.3816"
"22.9300","3.6720"
"22.9340","3.9731"
"22.9380","4.2805"
"22.9420","4.5885"
"22.9460","4.8927"
"22.9500","5.1880"
"22.9540","5.4688"
"22.9580","5.7290"
"22.9630","6.0176"
"22.9690","6.2986"
"22.9770","6.5512"
"22.9970","6.6910"
"23.0170","6.5286"
"23.0320","6.2621"
"23.0410","5.9940"
"23.0480","5.7125"
"23.0540","5.4152"
"23.0590","5.1284"
"23.0630","4.8752"
"23.0670","4.6031"
"23.0710","4.3143"
"23.0750","4.0118"
"23.0790","3.6985"
"23.0830","3.3771"
"23.0870","3.0501"
"23.0910","2.7198"
"23.0950","2.3885"
"23.0990","2.0593"
"23.1030","1.7335"
"23.1070","1.4109"
"23.1110","1.0970"
"23.1150","0.7981"
"23.1190","0.5275"
"23.1240","0.2472"
"23.1310","-0.0100"
"23.1510","-0.1985"
"23.1710","-0.1013"
"23.1910","-0.0204"
"23.2110","0.0067"
"23.2310","0.0093"
"23.2510","0.0012"
"23.2710","0.0001"
"23.2910","-0.0001"
"23.3110","0.0004"
"23.3310","-0.0005"
"23.3510","-0.0008"
"23.3710","-0.0008"
"23.3910","0.0009"
"23.4110","0.0012"
"23.4310","-0.0006"
"23.4510","-0.0004"
"23.4710","-0.0006"
"23.4910","0.0010"
"23.5110","-0.0005"
"23.5310","0.0002"
"23.5510","-0.0007"
"23.5710","0.0017"
"23.5910","-0.0004"
"23.6110","-0.0002"
"23.6310","-0.0002"
"23.6510","0.0016"
"23.6710","-0.0005"
"23.6910","-0.0001"
"23.7110","0.0001"
"23.7310","0.0009"
"23.7510","-0.0002"
"23.7710","-0.0001"
"23.7910","-0.0006"
"23.8110","0.0012"
"23.8310","0.0000"
"23.8510","-0.0013"
"23.8710","-0.0007"
"23.8910","0.0012"
"23.9110","0.0015"
"23.9310","-0.0006"
"23.9510","-0.0017"
"23.9710","-0.0004"
"23.9910","0.0008"
"24.0110","-0.0005"
"24.0310","-0.0001"
"24.0510","-0.0004"
"24.0710","0.0009"
"24.0910","0.0001"
"24.1110","-0.0003"
"24.1310","-0.0007"
"24.1510","0.0010"
"24.1710","0.0000"
"24.1910","-0.0010"
"24.2110","-0.0001"
"24.2310","0.0005"
"24.2510","-0.0007"
"24.2710","-0.0016"
"24.2910","-0.0003"
"24.3110","0.0002"
"24.3310","0.0009"
"24.3510","-0.0011"
"24.3710","-0.0004"
"24.3910","-0.0006"
"24.4110","0.0003"
"24.4310","-0.0018"
"24.4510","-0.0004"
"24.4710","-0.0006"
"24.4910","0.0015"
"24.5110","-0.0002"
"24.5310","0.0001"
"24.5510","-0.0002"
"24.5710","0.0018"
"24.5910","-0.0001"
"24.6110","0.0000"
"24.6310","-0.0007"
"24.6510","0.0008"
"24.6710","-0.0001"
"24.6910","-0.0008"
"24.7110","-0.0002"
"24.7310","0.0010"
"24.7510","0.0007"
"24.7710","-0.0012"
"24.7910","-0.0014"
"24.8110","-0.0009"
"24.8310","0.0005"
"24.8510","-0.0004"
"24.8710","0.0002"
"24.8910","0.0001"
"24.9110","0.0008"
"24.9310","-0.0008"
"24.9510","-0.0002"
"24.9710","0.0002"
"24.9910","0.0009"
"25.0110","-0.0013"
"25.0310","-0.0014"
"25.0510","-0.0006"
"25.0710","0.0009"
"25.0910","-0.0005"
"25.1110","-0.0015"
"25.1310","0.0002"
"25.1510","0.0010"
"25.1710","0.0008"
"25.1910","-0.0007"
"25.2110","0.0002"
"25.2310","0.0003"
"25.2510","0.0007"
"25.2710","-0.0017"
"25.2910","-0.0002"
"25.3110","-0.0001"
"25.3310","0.0007"
"25.3510","-0.0015"
"25.3710","0.0001"
"25.3910","0.0007"
"25.4110","0.0019"
"25.4310","-0.0007"
"25.4510","-0.0004"
"25.4710","-0.0005"
"25.4910","0.0004"
"25.5110","-0.0004"
"25.5310","-0.0006"
"25.5510","-0.0002"
"25.5710","0.0012"
"25.5910","0.0004"
"25.6110","-0.0009"
"25.6310","-0.0005"
"25.6510","0.0002"
"25.6710","0.0003"
"25.6910","-0.0015"
"25.7110","0.0001"
"25.7310","0.0002"
"25.7510","0.0017"
"25.7710","-0.0010"
"25.7910","-0.0001"
"25.8110","-0.0008"
"25.8310","0.0009"
"25.8510","-0.0004"
"25.8710","-0.0002"
"25.8910","-0.0002"
"25.9110","0.0008"
"25.9310","-0.0003"
"25.9510","-0.0003"
"25.9710","-0.0006"
"25.9910","0.0003"
"26.0110","0.0004"
"26.0310","-0.0007"
"26.0510","-0.0001"
"26.0710","-0.0001"
"26.0910","0.0006"
"26.1110","-0.0014"
"26.1310","-0.0001"
"26.1510","-0.0006"
"26.1710","0.0008"
"26.1910","-0.0021"
"26.2110","-0.0003"
"26.2310","-0.0007"
"26.2510","0.0020"
"26.2710","-0.0008"
"26.2910","0.0003"
"26.3110","-0.0008"
"26.3310","0.0012"
"26.3510","-0.0009"
"26.3710","-0.0001"
"26.3910","-0.0008"
"26.4110","0.0014"
"26.4310","-0.0003"
"26.4510","-0.0006"
"26.4710","-0.0008"
"26.4910","0.0011"
"26.5110","0.0010"
"26.5310","0.0001"
"26.5510","0.0005"
"26.5710","0.0006"
"26.5910","0.0007"
"26.6110","-0.0009"
"26.6310","0.0001"
"26.6510","-0.0001"
"26.6710","0.0011"
"26.6910","-0.0015"
"26.7110","0.0001"
"26.7310","0.0000"
"26.7510","0.0010"
"26.7710","-0.0010"
"26.7910","0.0000"
"26.8110","0.0000"
"26.8310","0.0011"
"26.8510","-0.0011"
"26.8710","-0.0006"
"26.8910","0.0003"
"26.9110","0.0014"
"26.9310","0.0003"
"26.9510","-0.0011"
"26.9710","-0.0003"
"26.9910","0.0007"
"27.0110","0.0009"
"27.0310","-0.0012"
"27.0510","-0.0005"
"27.0710","-0.0003"
"27.0910","0.0013"
"27.1110","-0.0005"
"27.1310","0.0001"
"27.1510","0.0001"
"27.1710","0.0008"
"27.1910","-0.0008"
"27.2110","0.0007"
"27.2310","0.0002"
"27.2510","0.0010"
"27.2710","-0.0013"
"27.2910","-0.0006"
"27.3110","-0.0007"
"27.3310","0.0005"
"27.3510","0.0000"
"27.3710","-0.0012"
"27.3910","-0.0003"
"27.4110","0.0003"
"27.4310","0.0004"
"27.4510","-0.0007"
"27.4710","0.0002"
"27.4910","-0.0006"
"27.5110","0.0010"
"27.5310","-0.0004"
"27.5510","0.0004"
"27.5710","-0.0005"
"27.5910","0.0013"
"27.6110","-0.0011"
"27.6310","0.0002"
"27.6510","-0.0005"
"27.6710","0.0005"
"27.6910","-0.0005"
"27.7110","-0.0007"
"27.7310","0.0000"
"27.7510","0.0014"
"27.7710","0.0000"
"27.7910","-0.0012"
"27.8110","-0.0006"
"27.8310","0.0004"
"27.8510","0.0008"
"27.8710","-0.0002"
"27.8910","0.0005"
"27.9110","-0.0003"
"27.9310","0.0000"
"27.9510","-0.0014"
"27.9710","0.0000"
"27.9910","-0.0001"
"28.0110","0.0011"
"28.0310","-0.0014"
"28.0510","0.0000"
"28.0710","0.0004"
"28.0910","0.0012"
"28.1110","-0.0010"
"28.1310","-0.0004"
"28.1510","-0.0005"
"28.1710","0.0008"
"28.1910","0.0029"
"28.2110","-0.0002"
"28.2310","-0.0005"
"28.2510","-0.0032"
"28.2710","0.0008"
"28.2910","0.0002"
"28.3110","0.0014"
"28.3310","-0.0003"
"28.3510","0.0026"
"28.3710","-0.0023"
"28.3910","-0.0007"
"28.4110","-0.0007"
"28.4310","0.0028"
"28.4510","-0.0004"
"28.4710","0.0011"
"28.4910","-0.0005"
"28.5110","0.0011"
"28.5310","-0.0029"
"28.5510","-0.0014"
"28.5710","0.0004"
"28.5910","0.0026"
"28.6110","-0.0002"
"28.6310","-0.0003"
"28.6510","-0.0001"
"28.6710","-0.0015"
"28.6910","0.0001"
"28.7110","0.0012"
"28.7310","0.0011"
"28.7510","-0.0006"
"28.7710","0.0001"
"28.7910","-0.0016"
"28.8110","0.0001"
"28.8310","-0.0003"
"28.8510","0.0017"
"28.8710","0.0006"
"28.8910","0.0016"
"28.9110","0.0009"
"28.9310","0.0016"
"28.9510","-0.0031"
"28.9710","-0.0010"
"28.9910","0.0017"
"29.0110","0.0025"
"29.0310","-0.0004"
"29.0510","-0.0002"
"29.0710","-0.0005"
"29.0910","-0.0005"
"29.1110","-0.0009"
"29.1310","-0.0002"
"29.1510","0.0023"
"29.1710","0.0012"
"29.1910","-0.0002"
"29.2110","-0.0013"
"29.2310","0.0006"
"29.2510","-0.0012"
"29.2710","0.0014"
"29.2910","-0.0001"
"29.3110","0.0010"
"29.3310","-0.0007"
"29.3510","0.0005"
"29.3710","-0.0018"
"29.3910","0.0000"
"29.4110","0.0000"
"29.4310","0.0018"
"29.4510","-0.0008"
"29.4710","-0.0012"
"29.4910","-0.0006"
"29.5110","0.0006"
"29.5310","-0.0007"
"29.5510","-0.0003"
"29.5710","0.0016"
"29.5910","0.0008"
"29.6110","-0.0003"
"29.6310","-0.0013"
"29.6510","0.0006"
"29.6710","0.0006"
"29.6910","0.0014"
"29.7110","-0.0011"
"29.7310","0.0007"
"29.7510","0.0000"
"29.7710","0.0015"
"29.7910","-0.0008"
"29.8110","0.0002"
"29.8310","-0.0003"
"29.8510","0.0012"
"29.8710","-0.0009"
"29.8910","-0.0012"
"29.9110","-0.0006"
"29.9310","0.0013"
"29.9510","0.0007"
"29.9710","-0.0004"
"29.9910","0.0002"
"30.0110","-0.0006"
"30.0310","0.0001"
"30.0510","-0.0005"
"30.0710","0.0021"
"30.0910","0.0009"
"30.1110","0.0014"
"30.1310","-0.0014"
"30.1510","0.0007"
"30.1710","-0.0006"
"30.1910","0.0010"
"30.2110","-0.0020"
"30.2310","0.0008"
"30.2510","0.0001"
"30.2710","0.0012"
"30.2910","-0.0022"
"30.3110","-0.0005"
"30.3310","-0.0006"
"30.3510","0.0013"
"30.3710","0.0004"
"30.3910","0.0002"
"30.4110","0.0002"
"30.4310","0.0009"
"30.4510","0.0002"
"30.4710","-0.0008"
"30.4910","0.0013"
"30.5110","-0.0002"
"30.5310","0.0002"
"30.5510","-0.0015"
"30.5710","0.0013"
"30.5910","0.0000"
"30.6110","0.0010"
"30.6310","-0.0014"
"30.6510","0.0012"
"30.6710","-0.0003"
"30.6910","0.0014"
"30.7110","-0.0021"
"30.7310","0.0006"
"30.7510","-0.0007"
"30.7710","0.0001"
"30.7910","-0.0013"
"30.8110","0.0011"
"30.8310","0.0014"
"30.8510","0.0013"
"30.8710","-0.0007"
"30.8910","-0.0008"
"30.9110","-0.0004"
"30.9310","0.0001"
"30.9510","0.0003"
"30.9710","0.0000"
"30.9910","0.0002"
"31.0110","-0.0006"
"31.0310","-0.0011"
"31.0510","-0.0013"
"31.0710","0.0010"
"31.0910","0.0000"
"31.1110","0.0005"
"31.1310","-0.0009"
"31.1510","0.0003"
"31.1710","-0.0003"
"31.1910","0.0004"
"31.2110","-0.0004"
"31.2310","0.0012"
"31.2510","0.0013"
"31.2710","0.0010"
"31.2910","-0.0007"
"31.3110","-0.0006"
"31.3310","0.0004"
"31.3510","0.0003"
"31.3710","-0.0001"
"31.3910","-0.0009"
"31.4110","0.0006"
"31.4310","-0.0006"
"31.4510","-0.0004"
"31.4710","-0.0009"
"31.4910","0.0020"
"31.5110","0.0015"
"31.5310","0.0002"
"31.5510","-0.0024"
"31.5710","-0.0003"
"31.5910","-0.0005"
"31.6110","-0.0002"
"31.6310","-0.0008"
"31.6510","0.0009"
"31.6710","0.0003"
"31.6910","-0.0001"
"31.7110","-0.0011"
"31.7310","0.0001"
"31.7510","0.0007"
"31.7710","0.0000"
"31.7910","-0.0004"
"31.8110","0.0002"
"31.8310","0.0011"
"31.8510","-0.0007"
"31.8710","-0.0007"
"31.8910","-0.0013"
"31.9110","0.0021"
"31.9310","0.0011"
"31.9510","0.0002"
"31.9710","-0.0021"
"31.9910","0.0000"
"32.0110","-0.0004"
"32.0310","0.0001"
"32.0510","-0.0007"
"32.0650","0.0005"

